SPCD,COMMON_NAME,SHARED_COMMON_NAME_IND,GENUS,SPECIES,VARIETY,SUBSPECIES,SCIENTIFIC_NAME,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,C_SPGRPCD,P_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,JENKINS_SPGRPCD,JENKINS_SAPLING_ADJUSTMENT,SITETREE,SFTWD_HRDWD,WOODLAND,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,CWD_DECAY_RATIO1,CWD_DECAY_RATIO2,CWD_DECAY_RATIO3,CWD_DECAY_RATIO4,CWD_DECAY_RATIO5,DWM_CARBON_RATIO,CARBON_RATIO_LIVE,DRYWT_TO_GREENWT_CONVERSION,CREATED_DATE,MODIFIED_DATE
7905,cercipo,N,Myrospermum,frutescens,,,Myrospermum frutescens,MYFR2,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7907,balsam of Tolu,N,Myroxylon,balsamum,,,Myroxylon balsamum,MYBA3,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7910,forest colicwood,N,Myrsine,alyxifolia,,,Myrsine alyxifolia,MYAL4,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.53,,0.53,,,,,,15.32,26.0,,,,,,,0.474,1.76,2021-09-03 22:38:54,
7911,leathery colicwood,N,Myrsine,coriacea,,,Myrsine coriacea,MYCO2,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7912,Myrsine cubana,N,Myrsine,cubana,,,Myrsine cubana,MYCU2,54.0,54.0,54.0,,3.0,37.0,221.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,2.0,2021-09-03 22:38:54,
7913,summit colicwood,N,Myrsine,degeneri,,,Myrsine degeneri,MYDE2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.75,,0.75,,,,,,15.32,26.0,,,,,,,0.467,1.76,2021-09-03 22:38:54,
7914,mountain colicwood,N,Myrsine,emarginata,,,Myrsine emarginata,MYEM,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.75,,0.75,,,,,,15.32,26.0,,,,,,,0.467,1.76,2021-09-03 22:38:54,
7915,streambank colicwood,N,Myrsine,fernseei,,,Myrsine fernseei,MYFE,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.75,,0.75,,,,,,15.32,26.0,,,,,,,0.467,1.76,2021-09-03 22:38:54,
7916,Koolau Range colicwood,N,Myrsine,fosbergii,,,Myrsine fosbergii,MYFO,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.75,,0.75,,,,,,15.32,26.0,,,,,,,0.467,1.76,2021-09-03 22:38:54,
7918,Wahiawa Bog colicwood,N,Myrsine,helleri,,,Myrsine helleri,MYHE3,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.75,,0.75,,,,,,15.32,26.0,,,,,,,0.467,1.76,2021-09-03 22:38:54,
7919,Kauai colicwood,N,Myrsine,kauaiensis,,,Myrsine kauaiensis,MYKA,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.75,,0.75,,,,,,15.32,26.0,,,,,,,0.467,1.76,2021-09-03 22:38:54,
7920,Kokee colicwood,N,Myrsine,knudsenii,,,Myrsine knudsenii,MYKN,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.75,,0.75,,,,,,15.32,26.0,,,,,,,0.467,1.76,2021-09-03 22:38:54,
7921,Lanai colicwood,N,Myrsine,lanaiensis,,,Myrsine lanaiensis,MYLA3,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.53,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.474,1.76,2021-09-03 22:38:54,
7922,kolea lau nui,N,Myrsine,lessertiana,,,Myrsine lessertiana,MYLE2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.53,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.474,1.76,2021-09-03 22:38:54,
7923,Hanapepe River colicwood,N,Myrsine,mezii,,,Myrsine mezii,MYME2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.75,,0.75,,,,,,15.32,26.0,,,,,,,0.467,1.76,2021-09-03 22:38:54,
7929,Myrsine palauensis,N,Myrsine,palauensis,,,Myrsine palauensis,MYPA7,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.79,26.0,0.79,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.465,1.76,2021-09-03 22:38:54,
7924,swamp colicwood,N,Myrsine,petiolata,,,Myrsine petiolata,MYPE3,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.75,,0.75,,,,,,15.32,26.0,,,,,,,0.467,1.76,2021-09-03 22:38:54,
7925,Molokai colicwood,N,Myrsine,pukooensis,,,Myrsine pukooensis,MYPU2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.75,26.0,0.75,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.467,1.76,2021-09-03 22:38:54,
7926,kokea lau lii,N,Myrsine,sandwicensis,,,Myrsine sandwicensis,MYSA2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.53,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.474,1.76,2021-09-03 22:38:54,
7928,Mt. Kahili colicwood,N,Myrsine,wawraea,,,Myrsine wawraea,MYWA,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.75,,0.75,,,,,,15.32,26.0,,,,,,,0.467,1.76,2021-09-03 22:38:54,
7932,Nectandra coriacea,N,Nectandra,coriacea,,,Nectandra coriacea,NECO,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7933,shinglewood,N,Nectandra,hihua,,,Nectandra hihua,NEHI2,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7934,Nectandra krugii,N,Nectandra,krugii,,,Nectandra krugii,NEKR,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7935,Nectandra membranacea,N,Nectandra,membranacea,,,Nectandra membranacea,NEME3,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7936,Nectandra patens,N,Nectandra,patens,,,Nectandra patens,NEPA4,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7939,Nectandra turbacensis,N,Nectandra,turbacensis,,,Nectandra turbacensis,NETU,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7940,saltwood,N,Neea,buxifolia,,,Neea buxifolia,NEBU,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7942,fao,N,Neisosperma,oppositifolia,,,Neisosperma oppositifolia,NEOP,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.53,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.474,1.76,2021-09-03 22:38:54,
7944,kadam,N,Neolamarckia,cadamba,,,Neolamarckia cadamba,NECA7,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7946,aquilon,N,Neolaugeria,resinosa,,,Neolaugeria resinosa,NERE2,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7948,afa,N,Neonauclea,forsteri,,,Neonauclea forsteri,NEFO2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.67,26.0,0.67,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.47,1.76,2021-09-03 22:38:54,
7952,Rambutan,N,Nephelium,lappaceum,,,Nephelium lappaceum,NELA7,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.61734,26.0,0.61734,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.42,1.76,2021-09-03 22:38:54,
7954,maaloa,N,Neraudia,melastomifolia,,,Neraudia melastomifolia,NEME5,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.34,,0.34,,,,,,15.32,26.0,,,,,,,0.481,1.76,2021-09-03 22:38:54,
7956,oleander,N,Nerium,oleander,,,Nerium oleander,NEOL,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7971,kaala rockwort,N,Nototrichium,humile,,,Nototrichium humile,NOHU,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.48,,0.48,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:54,
7972,Hawaii rockwort,N,Nototrichium,sandwicense,,,Nototrichium sandwicense,NOSA,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.48,,0.48,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:54,
7958,keahi,N,Nesoluma,polynesicum,,,Nesoluma polynesicum,NEPO,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.68705,,0.68705,,,,,,15.32,26.0,,,,,,,0.469,1.76,2021-09-03 22:38:54,
7960,Hawaii olive,N,Nestegis,sandwicensis,,,Nestegis sandwicensis,NESA2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.66286,26.0,0.66286,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.47,1.76,2021-09-03 22:38:54,
7962,"kalm, aralm",N,Neuburgia,celebica,,,Neuburgia celebica,NECE,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.34,26.0,0.34,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.481,1.76,2021-09-03 22:38:54,
7964,tree tobacco,N,Nicotiana,glauca,,,Nicotiana glauca,NIGL,54.0,54.0,,54.0,3.0,37.0,220.0,8.0,0.84,,H,N,0.44,,0.44,,,,,,15.32,26.0,,,,,,,0.478,1.76,2021-09-03 22:38:54,
7966,smallflower aiea,N,Nothocestrum,breviflorum,,,Nothocestrum breviflorum,NOBR2,54.0,54.0,,54.0,3.0,37.0,220.0,8.0,0.84,,H,N,0.44,,0.44,,,,,,15.32,26.0,,,,,,,0.478,1.76,2021-09-03 22:38:54,
7967,broadleaf aiea,N,Nothocestrum,latifolium,,,Nothocestrum latifolium,NOLA,54.0,54.0,,54.0,3.0,37.0,220.0,8.0,0.84,,H,N,0.44,,0.44,,,,,,15.32,26.0,,,,,,,0.478,1.76,2021-09-03 22:38:54,
7968,longleaf aiea,N,Nothocestrum,longifolium,,,Nothocestrum longifolium,NOLO,54.0,54.0,,54.0,3.0,37.0,220.0,8.0,0.84,,H,N,0.44,,0.44,,,,,,15.32,26.0,,,,,,,0.478,1.76,2021-09-03 22:38:54,
7969,Oahu aiea,N,Nothocestrum,peltatum,,,Nothocestrum peltatum,NOPE,54.0,54.0,,54.0,3.0,37.0,220.0,8.0,0.84,,H,N,0.44,,0.44,,,,,,15.32,26.0,,,,,,,0.478,1.76,2021-09-03 22:38:54,
7974,"toechel, teuechel",N,Nypa,fruticans,,,Nypa fruticans,NYFR2,54.0,54.0,,54.0,3.0,37.0,147.0,8.0,0.84031,,H,N,0.48,26.0,0.48,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.476,1.76,2021-09-03 22:38:54,
691,water tupelo,N,Nyssa,aquatica,,,Nyssa aquatica,NYAQ2,35.0,47.0,,,3.0,31.0,112.0,8.0,0.84108,,H,N,0.46,1.0,0.58,3.0,95.08696,16.0,82.36207,11.0,14.0,21.0,1.0,0.78,0.45,0.42,0.42,0.491,0.477,1.9317775625,2021-09-03 22:38:53,
694,swamp tupelo,N,Nyssa,biflora,,,Nyssa biflora,NYBI,35.0,47.0,,,3.0,31.0,114.0,8.0,0.84108,,H,N,0.46,24.0,0.51,24.0,98.0,24.0,76.5,24.0,14.0,24.0,0.944,0.734,0.583,0.37,0.282,0.491,0.477,1.9511121566,2021-09-03 22:38:53,
692,Ogeechee tupelo,N,Nyssa,ogeche,,,Nyssa ogeche,NYOG,43.0,47.0,,,4.0,31.0,151.0,8.0,0.84031,,H,N,0.46,24.0,0.51,24.0,98.0,24.0,76.5,24.0,14.0,24.0,0.944,0.734,0.583,0.37,0.282,0.491,0.477,1.9511121566,2021-09-03 22:38:53,
693,blackgum,N,Nyssa,sylvatica,,,Nyssa sylvatica,NYSY,35.0,47.0,,,3.0,31.0,113.0,8.0,0.84108,,H,N,0.46,1.0,0.44,5.0,101.0,1.0,71.18182,11.0,14.0,33.0,0.944,0.734,0.583,0.37,0.282,0.491,0.451,1.9747852782,2021-09-03 22:38:53,
7976,African bird's-eye bush,N,Ochna,mossambicensis,,,Ochna mossambicensis,OCMO4,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7978,Thomas birds-eye bush,N,Ochna,thomasiana,,,Ochna thomasiana,OCTH,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.74477,26.0,0.74477,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.467,1.76,2021-09-03 22:38:54,
7980,Ochroma pyramidale,N,Ochroma,pyramidale,,,Ochroma pyramidale,OCPY,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.484,1.758473594,2021-09-03 22:38:54,
7982,holei,N,Ochrosia,compta,,,Ochrosia compta,OCCO,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.46,,0.46,,,,,,15.32,26.0,,,,,,,0.477,1.76,2021-09-03 22:38:54,
7983,island yellowwood,N,Ochrosia,haleakalae,,,Ochrosia haleakalae,OCHA,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.46,,0.46,,,,,,15.32,26.0,,,,,,,0.477,1.76,2021-09-03 22:38:54,
7984,Kauai yellowwood,N,Ochrosia,kauaiensis,,,Ochrosia kauaiensis,OCKA,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.46,,0.46,,,,,,15.32,26.0,,,,,,,0.477,1.76,2021-09-03 22:38:54,
7985,Hawaii yellowwood,N,Ochrosia,kilaueaensis,,,Ochrosia kilaueaensis,OCKI,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.46,,0.46,,,,,,15.32,26.0,,,,,,,0.477,1.76,2021-09-03 22:38:54,
7987,langiti,N,Ochrosia,mariannensis,,,Ochrosia mariannensis,OCMA2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.46,26.0,0.46,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.477,1.76,2021-09-03 22:38:54,
7990,laurel espada,N,Ocotea,floribunda,,,Ocotea floribunda,OCFL,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7991,black sweetwood,N,Ocotea,foeniculacea,,,Ocotea foeniculacea,OCFO,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7994,loblolly sweetwood,N,Ocotea,leucoxylon,,,Ocotea leucoxylon,OCLE,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7996,nemoca,N,Ocotea,moschata,,,Ocotea moschata,OCMO,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7997,laurel sassafras,N,Ocotea,nemodaphne,,,Ocotea nemodaphne,OCNE,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
7999,laurel de paloma,N,Ocotea,portoricensis,,,Ocotea portoricensis,OCPO,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8001,nemoca cimarrona,N,Ocotea,spathulata,,,Ocotea spathulata,OCSP,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8003,Wright's laurel canelon,N,Ocotea,wrightii,,,Ocotea wrightii,OCWR,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8004,olive,Y,Olea,europaea,,,Olea europaea,OLEU,54.0,54.0,,54.0,3.0,37.0,146.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
990,desert ironwood,N,Olneya,tesota,,,Olneya tesota,OLTE,48.0,48.0,,,4.0,38.0,160.0,10.0,0.65075,,H,Y,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,0.944,0.734,0.583,0.37,0.282,0.491,0.475,1.758473594,2021-09-03 22:38:53,
8011,Ophiorrhiza palauensis,N,Ophiorrhiza,palauensis,,,Ophiorrhiza palauensis,OPPA4,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.44,26.0,0.44,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.478,1.76,2021-09-03 22:38:54,
8013,cochineal nopal cactus,N,Opuntia,cochenillifera,,,Opuntia cochenillifera,OPCO4,54.0,54.0,,54.0,3.0,37.0,,8.0,0.84,,H,N,0.54,,0.54,,,,,,15.32,26.0,,,,,,,0.474,1.76,2021-09-03 22:38:54,
8014,tuna cactus,N,Opuntia,ficus-indica,,,Opuntia ficus-indica,OPFI,54.0,54.0,,54.0,3.0,37.0,,8.0,0.84,,H,N,0.54,,0.54,,,,,,15.32,26.0,,,,,,,0.474,1.76,2021-09-03 22:38:54,
8015,common pricklypear,N,Opuntia,monacantha,,,Opuntia monacantha,OPMO5,54.0,54.0,,54.0,3.0,37.0,,8.0,0.84,,H,N,0.54,,0.54,,,,,,15.32,26.0,,,,,,,0.474,1.76,2021-09-03 22:38:54,
8019,chedebsungel,N,Ormosia,calavensis,,,Ormosia calavensis,ORCA12,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.43,26.0,0.43,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.478,1.76,2021-09-03 22:38:54,
8020,peronia,N,Ormosia,krugii,,,Ormosia krugii,ORKR,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8022,kesiamel,Y,Osmoxylon,oliveri,,,Osmoxylon oliveri,OSOL,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.37,26.0,0.37,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.48,1.76,2021-09-03 22:38:54,
8023,kesiamel,Y,Osmoxylon,pachyphyllum,,,Osmoxylon pachyphyllum,OSPA,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.37,26.0,0.37,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.48,1.76,2021-09-03 22:38:54,
718,kesiamel,Y,Osmoxylon,truncatum,,,Osmoxylon truncatum,OSTR,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.37,,0.37,,,,,,15.32,26.0,,,,,,,0.48,1.76,2021-09-03 22:38:53,
6479,Knowlton's hophornbeam,N,Ostrya,knowltonii,,,Ostrya knowltonii,OSKN,55.0,55.0,,,3.0,37.0,221.0,8.0,0.84031,,H,N,0.63,24.0,0.5,24.0,,,,,15.0,24.0,,,,,,,0.471,1.76,2021-09-03 22:38:54,
701,eastern hophornbeam,N,Ostrya,virginiana,,,Ostrya virginiana,OSVI,43.0,47.0,,,4.0,25.0,221.0,8.0,0.84031,,H,N,0.63,11.0,0.5,22.0,52.61905,9.0,89.1,22.0,15.0,21.0,0.944,0.734,0.583,0.37,0.282,0.491,0.471,1.5650000213,2021-09-03 22:38:53,
8027,pincho palo de rosa,N,Ottoschulzia,rhodoxylon,,,Ottoschulzia rhodoxylon,OTRH,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8029,chicharron amarillo,N,Ouratea,ilicifolia,,,Ouratea ilicifolia,OUIL,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8030,abey amarillo,N,Ouratea,littoralis,,,Ouratea littoralis,OULI,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8032,guanabanilla,N,Ouratea,striata,,,Ouratea striata,OUST,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8033,blacklancewood,N,Oxandra,lanceolata,,,Oxandra lanceolata,OXLA4,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8034,haya,N,Oxandra,laurifolia,,,Oxandra laurifolia,OXLA5,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
711,sourwood,N,Oxydendrum,arboreum,,,Oxydendrum arboreum,OXAR,43.0,47.0,,,4.0,25.0,101.0,8.0,0.84031,,H,N,0.5,15.0,0.6,22.0,69.88,9.0,60.25,22.0,15.0,21.0,1.0,0.812,0.674,0.37,0.282,0.491,0.476,1.6841101695,2021-09-03 22:38:53,
8036,"miich era ngebard, guiana chestnut",N,Pachira,aquatica,,,Pachira aquatica,PAAQ2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.37,,0.37,,,,,,15.32,26.0,,,,,,,0.418,1.76,2021-09-03 22:38:54,
